date,doses,cost
10/27/2018,10266,2.95
10/28/2018,8661,2.48
10/29/2018,11257,2.98
10/30/2018,10380,2.86
10/31/2018,10285,2.97
11/1/2018,11586,2.62
11/2/2018,11574,2.83
11/3/2018,9722,2.71
11/4/2018,11026,2.94
11/5/2018,9813,2.96
11/6/2018,10753,2.99
11/7/2018,8881,2.54
11/8/2018,11829,2.88
11/9/2018,10954,2.95
11/10/2018,9605,2.75
11/11/2018,10254,2.99
11/12/2018,10668,2.67
11/13/2018,10533,2.62
11/14/2018,11253,2.95
11/15/2018,10215,2.59
11/16/2018,10387,2.98
11/17/2018,11879,2.28
11/18/2018,10685,2.92
11/19/2018,11812,2.83
11/20/2018,9636,2.57
11/21/2018,10652,2.77
11/22/2018,10795,2.31
11/23/2018,12461,2.96
11/24/2018,12569,2.77
11/25/2018,11520,2.04
11/26/2018,10837,2.55
11/27/2018,13222,2.16
11/28/2018,10973,2.82
11/29/2018,12914,2.86
11/30/2018,9804,2.98
12/1/2018,13051,2.89
12/2/2018,10047,2.35
12/3/2018,10931,2.98
12/4/2018,9174,2.73
12/5/2018,11098,2.55
12/6/2018,10682,2.98
12/7/2018,11593,2.69
12/8/2018,12028,2.98
12/9/2018,10724,2.94
12/10/2018,9096,2.77
12/11/2018,11241,2.91
12/12/2018,9421,2.26
12/13/2018,10821,2.69
12/14/2018,12139,2.99
12/15/2018,10247,2.81
12/16/2018,11003,2.88
12/17/2018,10963,2.45
12/18/2018,12815,2.61
12/19/2018,10128,2.43
12/20/2018,11502,2.75
12/21/2018,9319,2.27
12/22/2018,10514,2.94
12/23/2018,11722,2.63
12/24/2018,11610,2.97
12/25/2018,10970,2.6
12/26/2018,10377,2.78
12/27/2018,11169,2.81
12/28/2018,11323,2.49
12/29/2018,10851,2.96
12/30/2018,11270,2.98
12/31/2018,11669,2.99
1/1/2019,11997,2.75
1/2/2019,10647,2.76
1/3/2019,9903,2.33
1/4/2019,11566,2.56
1/5/2019,11086,2.92
1/6/2019,9877,2.54
1/7/2019,9642,2.44
1/8/2019,9087,2.38
1/9/2019,10230,2.75
1/10/2019,11968,2.57
1/11/2019,11588,2.48
1/12/2019,11914,2.92
1/13/2019,11068,2.26
1/14/2019,11429,2.99
1/15/2019,10984,2.29
1/16/2019,10807,2.47
1/17/2019,11254,2.43
1/18/2019,11014,2.99
1/19/2019,10470,2.24
1/20/2019,10468,2.8
1/21/2019,11110,2.37
1/22/2019,11042,2.62
1/23/2019,11236,2.45
1/24/2019,10835,2.67
1/25/2019,11128,2.29
1/26/2019,9566,2.33
1/27/2019,10480,2.87
1/28/2019,8914,2.91
1/29/2019,9195,2.88
1/30/2019,11354,2.82
1/31/2019,11600,2.95
2/1/2019,10745,2.18
2/2/2019,12012,2.93
2/3/2019,9936,2.41
2/4/2019,11973,2.52
2/5/2019,13464,2.97
2/6/2019,11058,2.63
2/7/2019,10763,2.67
2/8/2019,12314,2.98
2/9/2019,9600,2.74
2/10/2019,11840,2.26
2/11/2019,12971,2.56
2/12/2019,9571,2.81
2/13/2019,10464,2.89
2/14/2019,11172,2.99
2/15/2019,11817,2.49
2/16/2019,9651,2.58
2/17/2019,11014,2.96
2/18/2019,11058,2.92
2/19/2019,10217,2.98
2/20/2019,11456,2.42
2/21/2019,11483,2.89
2/22/2019,12872,2.69
2/23/2019,10521,2.41
2/24/2019,11989,2.99
2/25/2019,12108,2.67
2/26/2019,11637,2.93
2/27/2019,9740,2.99
2/28/2019,11115,2.46
3/1/2019,10971,2.96
3/2/2019,11081,2.93
3/3/2019,11344,2.79
3/4/2019,10594,2.36
3/5/2019,10229,2.99
3/6/2019,11552,2.57
3/7/2019,10854,2.72
3/8/2019,11159,2.75
3/9/2019,10561,2.77
3/10/2019,10767,2.34
3/11/2019,9917,2.43
3/12/2019,11589,2.52
3/13/2019,10897,2.68
3/14/2019,8823,2.83
3/15/2019,9883,2.36
3/16/2019,10646,2.96
3/17/2019,12434,2.91
3/18/2019,11172,2.97
3/19/2019,10500,2.76
3/20/2019,11221,2.96
3/21/2019,13440,2.98
3/22/2019,10919,2.57
3/23/2019,10047,2.95
3/24/2019,11834,2.46
3/25/2019,11302,2.97
3/26/2019,10108,2.97
3/27/2019,8296,2.96
3/28/2019,9880,2.89
3/29/2019,9030,2.89
3/30/2019,9498,2.56
3/31/2019,11544,2.97
4/1/2019,11388,2.55
4/2/2019,10851,2.38
4/3/2019,11854,2.47
4/4/2019,12005,2.45
4/5/2019,9618,2.98
4/6/2019,10458,2.81
4/7/2019,9141,2.5
4/8/2019,10158,2.99
4/9/2019,11015,2.97
4/10/2019,12371,2.76
4/11/2019,10673,2.5
4/12/2019,11301,2.79
4/13/2019,9884,2.43
4/14/2019,10439,2.22
4/15/2019,13254,2.5
4/16/2019,10918,2.97
4/17/2019,9980,2.83
4/18/2019,11166,2.69
4/19/2019,11698,2.4
4/20/2019,12794,2.75
4/21/2019,12323,2.39
4/22/2019,10479,2.96
4/23/2019,11290,2.98
4/24/2019,10850,2.99
4/25/2019,11984,2.61
4/26/2019,11165,2.52
4/27/2019,10526,2.93
4/28/2019,11880,2.95
4/29/2019,9838,2.54
4/30/2019,11040,2.71
5/1/2019,13059,2.98
5/2/2019,12600,2.98
5/3/2019,11291,2.72
5/4/2019,10697,2.49
5/5/2019,10535,2.44
5/6/2019,12406,2.8
5/7/2019,10732,2.94
5/8/2019,11204,2.63
5/9/2019,11330,2.63
5/10/2019,11366,2.82
5/11/2019,9880,2.54
5/12/2019,11912,2.31
5/13/2019,11752,2.96
5/14/2019,11717,2.79
5/15/2019,11765,2.89
5/16/2019,10527,2.94
5/17/2019,10114,2.57
5/18/2019,9002,2.64
5/19/2019,9977,2.93
5/20/2019,10618,2.97
5/21/2019,9682,2.76
5/22/2019,9374,2.88
5/23/2019,11659,2.92
5/24/2019,11121,2.6
5/25/2019,11009,2.68
5/26/2019,11226,2.96
5/27/2019,11656,2.98
5/28/2019,10717,2.54
5/29/2019,10564,2.63
5/30/2019,9703,2.97
5/31/2019,9698,2.49
6/1/2019,10619,2.93
6/2/2019,11473,2.45
6/3/2019,13001,2.36
6/4/2019,9771,2.94
6/5/2019,11019,2.22
6/6/2019,12764,2.91
6/7/2019,10695,2.65
6/8/2019,9917,2.52
6/9/2019,10370,2.34
6/10/2019,8950,2.67
6/11/2019,12509,2.6
6/12/2019,9683,2.96
6/13/2019,13326,2.87
6/14/2019,13111,2.82
6/15/2019,10998,2.87
6/16/2019,11925,2.9
6/17/2019,10362,2.96
6/18/2019,12304,2.98
6/19/2019,12436,2.97
6/20/2019,13799,2.93
6/21/2019,10747,2.92
6/22/2019,11294,2.58
6/23/2019,9525,2.99
6/24/2019,10843,2.55
6/25/2019,12454,2.76
6/26/2019,11186,2.98
6/27/2019,9783,2.5
6/28/2019,11949,2.87
6/29/2019,13098,2.87
6/30/2019,11623,2.97
7/1/2019,11108,2.38
7/2/2019,9811,2.47
7/3/2019,11464,2.41
7/4/2019,11032,2.95
7/5/2019,12341,2.99
7/6/2019,9755,2.48
7/7/2019,10695,2.97
7/8/2019,8932,2.8
7/9/2019,11015,2.54
7/10/2019,10593,2.96
7/11/2019,10325,2.71
7/12/2019,11287,2.56
7/13/2019,12251,2.49
7/14/2019,10195,2.51
7/15/2019,10111,2.88
7/16/2019,10558,2.37
7/17/2019,11677,2.43
7/18/2019,11946,2.47
7/19/2019,9387,2.98
7/20/2019,10143,2.49
7/21/2019,9424,2.96
7/22/2019,10773,2.65
7/23/2019,11102,2.95
7/24/2019,9378,2.37
7/25/2019,9997,2.53
7/26/2019,11217,2.81
7/27/2019,10919,2.29
7/28/2019,11625,2.69
7/29/2019,11313,2.94
7/30/2019,10792,2.29
7/31/2019,11577,2.58
8/1/2019,9252,2.98
8/2/2019,10562,2.92
8/3/2019,11372,2.94
8/4/2019,10958,2.66
8/5/2019,11827,2.5
8/6/2019,11453,2.53
8/7/2019,11901,2.34
8/8/2019,10682,2.68
8/9/2019,11488,2.94
8/10/2019,11173,2.41
8/11/2019,11910,2.78
8/12/2019,10348,2.98
8/13/2019,11462,2.54
8/14/2019,10611,2.77
8/15/2019,10049,2.99
8/16/2019,9464,2.29
8/17/2019,11317,2.97
8/18/2019,10290,2.78
8/19/2019,10281,2.55
8/20/2019,11538,2.97
8/21/2019,9631,2.38
8/22/2019,11626,2.6
8/23/2019,11296,2.54
8/24/2019,12230,2.5
8/25/2019,12003,2.53
8/26/2019,10950,2.41
8/27/2019,9250,2.51
8/28/2019,12731,2.64
8/29/2019,11567,2.46
8/30/2019,9401,2.94
8/31/2019,10376,2.73
9/1/2019,11196,2.87
9/2/2019,11433,2.67
9/3/2019,10201,2.98
9/4/2019,11104,2.25
9/5/2019,10485,2.95
9/6/2019,9899,2.95
9/7/2019,10717,2.59
9/8/2019,9640,2.95
9/9/2019,11772,2.98
9/10/2019,10624,2.75
9/11/2019,11819,2.87
9/12/2019,11846,2.58
9/13/2019,12098,2.53
9/14/2019,10106,2.96
9/15/2019,11121,2.82
9/16/2019,10275,2.86
9/17/2019,11110,2.53
9/18/2019,12047,2.96
9/19/2019,10667,2.95
9/20/2019,10830,2.53
9/21/2019,10002,2.8
9/22/2019,10869,2.37
9/23/2019,10861,2.67
9/24/2019,10500,2.96
9/25/2019,10710,2.98
9/26/2019,9075,2.43
9/27/2019,11828,2.96
9/28/2019,10973,2.96
9/29/2019,10802,2.78
9/30/2019,12850,2.7
10/1/2019,11457,2.76
10/2/2019,13201,2.79
10/3/2019,11869,2.77
10/4/2019,10864,2.99
10/5/2019,10308,2.75
10/6/2019,11203,2.56
10/7/2019,11011,2.92
10/8/2019,10124,2.81
10/9/2019,12834,2.58
10/10/2019,11905,2.49
10/11/2019,11185,2.85
10/12/2019,10314,2.98
10/13/2019,11513,2.63
10/14/2019,12956,2.95
10/15/2019,11464,2.53
10/16/2019,9760,2.87
10/17/2019,9888,2.32
10/18/2019,11636,2.98
10/19/2019,12252,2.93
10/20/2019,12506,2.83
10/21/2019,8951,2.93
10/22/2019,10214,2.72
10/23/2019,11913,2.53
10/24/2019,11809,2.46
10/25/2019,10689,2.86
10/26/2019,11197,2.47
10/27/2019,11102,2.84
10/28/2019,11097,2.48
10/29/2019,9842,2.84
10/30/2019,13066,2.74
10/31/2019,9886,2.7
11/1/2019,11800,2.53
11/2/2019,10027,2.28
11/3/2019,10826,2.95
11/4/2019,12637,2.62
11/5/2019,11472,2.93
11/6/2019,10762,2.56
11/7/2019,12280,2.58
11/8/2019,11418,2.9
11/9/2019,11339,2.63
11/10/2019,12807,2.57
11/11/2019,10293,2.94
11/12/2019,10834,2.62
11/13/2019,10789,2.44
11/14/2019,10648,2.48
11/15/2019,10570,2.81
11/16/2019,10180,2.43
11/17/2019,9526,2.98
11/18/2019,10129,2.75
11/19/2019,11303,2.62
11/20/2019,11428,2.48
11/21/2019,10606,2.54
11/22/2019,12958,2.73
11/23/2019,10320,2.46
11/24/2019,9318,2.86
11/25/2019,10856,2.67
11/26/2019,10832,2.84
11/27/2019,9495,2.41
11/28/2019,10598,2.46
11/29/2019,8613,2.29
11/30/2019,10886,2.19
12/1/2019,11824,2.44
12/2/2019,10417,2.86
12/3/2019,12697,2.49
12/4/2019,11402,2.55
12/5/2019,9431,2.94
12/6/2019,10183,2.61
12/7/2019,10265,2.53
12/8/2019,9937,2.48
12/9/2019,13218,2.54
12/10/2019,10328,2.91
12/11/2019,12260,2.93
12/12/2019,10379,2.98
12/13/2019,12924,2.85
12/14/2019,10608,2.82
12/15/2019,13107,2.97
12/16/2019,10681,2.39
12/17/2019,11186,2.7
12/18/2019,11927,2.99
12/19/2019,10670,2.32
12/20/2019,10081,2.97
12/21/2019,10976,2.85
12/22/2019,10737,2.73
12/23/2019,10528,2.75
12/24/2019,12247,2.98
12/25/2019,11852,2.39
12/26/2019,10850,2.8
12/27/2019,10724,2.62
12/28/2019,10495,2.84
12/29/2019,11502,2.28
12/30/2019,11659,2.98
12/31/2019,12664,2.72
1/1/2020,11697,2.68
1/2/2020,11255,2.67
1/3/2020,10939,2.75
1/4/2020,10132,2.53
1/5/2020,9957,2.97
1/6/2020,11335,2.97
1/7/2020,11112,2.95
1/8/2020,9593,2.4
1/9/2020,10002,2.89
1/10/2020,9410,2.71
1/11/2020,10115,2.49
1/12/2020,11006,2.62
1/13/2020,10974,2.6
1/14/2020,11765,2.64
1/15/2020,11066,2.63
1/16/2020,10182,2.91
1/17/2020,12089,2.94
1/18/2020,10068,2.38
1/19/2020,10355,2.92
1/20/2020,12469,2.93
1/21/2020,11630,2.84
1/22/2020,10684,2.98
1/23/2020,10788,2.84
1/24/2020,11748,2.89
1/25/2020,10991,2.53
1/26/2020,11597,2.72
1/27/2020,11686,2.84
1/28/2020,12440,2.52
1/29/2020,10424,2.31
1/30/2020,11065,2.97
1/31/2020,11298,2.79
2/1/2020,12118,2.95
2/2/2020,9219,2.84
2/3/2020,11294,2.45
2/4/2020,13716,2.68
2/5/2020,11101,2.67
2/6/2020,11415,2.9
2/7/2020,10964,2.41
2/8/2020,10213,2.83
2/9/2020,10702,2.64
2/10/2020,11624,2.99
2/11/2020,10342,2.48
2/12/2020,11633,2.94
2/13/2020,10721,2.48
2/14/2020,11362,2.76
2/15/2020,10316,2.36
2/16/2020,12571,2.34
2/17/2020,11425,2.98
2/18/2020,11689,2.9
2/19/2020,9962,2.36
2/20/2020,11085,2.94
2/21/2020,11342,2.67
2/22/2020,9033,2.76
2/23/2020,10942,2.64
2/24/2020,10789,2.57
2/25/2020,10479,2.68
2/26/2020,11267,2.74
2/27/2020,9099,2.59
2/28/2020,10254,2.94
2/29/2020,10512,2.53
3/1/2020,11508,2.88
3/2/2020,10443,2.41
3/3/2020,12304,2.4
3/4/2020,9672,2.71
3/5/2020,10098,2.52
3/6/2020,11336,2.59
3/7/2020,9756,2.55
3/8/2020,12114,2.97
3/9/2020,9036,2.49
3/10/2020,11216,2.49
3/11/2020,11053,2.95
3/12/2020,11498,2.39
3/13/2020,11152,2.85
3/14/2020,11509,2.35
3/15/2020,12534,2.55
3/16/2020,11677,2.81
3/17/2020,9811,2.99
3/18/2020,10719,2.77
3/19/2020,10700,2.98
3/20/2020,9527,2.28
3/21/2020,12636,2.53
3/22/2020,12019,2.64
3/23/2020,11552,2.47
3/24/2020,9303,2.6
3/25/2020,12499,2.9
3/26/2020,10909,2.53
3/27/2020,12320,2.42
3/28/2020,12444,2.41
3/29/2020,10639,2.31
3/30/2020,10463,2.98
3/31/2020,8969,2.4
4/1/2020,9141,2.63
4/2/2020,9896,2.85
4/3/2020,11380,2.95
4/4/2020,12809,2.94
4/5/2020,10774,2.75
4/6/2020,10303,2.98
4/7/2020,11766,2.72
4/8/2020,10573,2.51
4/9/2020,11441,2.45
4/10/2020,9374,2.81
4/11/2020,9730,2.47
4/12/2020,11179,2.37
4/13/2020,12400,2.47
4/14/2020,9758,2.54
4/15/2020,10121,2.87
4/16/2020,10612,2.62
4/17/2020,10879,2.57
4/18/2020,9388,2.97
4/19/2020,12234,2.98
4/20/2020,11771,2.73
4/21/2020,11383,2.96
4/22/2020,12252,2.65
4/23/2020,11590,2.73
4/24/2020,9589,2.5
4/25/2020,11238,2.58
4/26/2020,10168,2.2
4/27/2020,11818,2.84
4/28/2020,10642,2.65
4/29/2020,12881,2.31
4/30/2020,12056,2.89
5/1/2020,12304,2.89
5/2/2020,12065,2.93
5/3/2020,11190,2.9
5/4/2020,11275,2.68
5/5/2020,12009,2.98
5/6/2020,10590,2.57
5/7/2020,10644,2.98
5/8/2020,11356,2.47
5/9/2020,12337,2.95
5/10/2020,11955,2.97
5/11/2020,13759,2.9
5/12/2020,10683,2.68
5/13/2020,11627,2.97
5/14/2020,11698,2.58
5/15/2020,12753,2.91
5/16/2020,12471,2.92
5/17/2020,9938,2.72
5/18/2020,10990,2.52
5/19/2020,9767,2.67
5/20/2020,10733,2.41
5/21/2020,9155,2.97
5/22/2020,10768,2.97
5/23/2020,10615,2.98
5/24/2020,12068,2.9
5/25/2020,8626,2.98
5/26/2020,11369,2.95
5/27/2020,12668,2.95
5/28/2020,10290,2.83
5/29/2020,9677,2.94
5/30/2020,10911,2.61
5/31/2020,14155,2.98
6/1/2020,10924,2.8
6/2/2020,9664,2.68
6/3/2020,12962,2.56
6/4/2020,8568,2.54
6/5/2020,11941,2.98
6/6/2020,10541,2.38
6/7/2020,9608,2.15
6/8/2020,10378,2.62
6/9/2020,10567,2.95
6/10/2020,10984,2.96
6/11/2020,11007,2.76
6/12/2020,11674,2.53
6/13/2020,9703,2.32
6/14/2020,10693,2.95
6/15/2020,11156,2.2
6/16/2020,10523,2.58
6/17/2020,8650,2.98
6/18/2020,9996,2.75
6/19/2020,9072,2.49
6/20/2020,12519,2.98
6/21/2020,10700,2.96
6/22/2020,9833,2.53
6/23/2020,11803,2.9
6/24/2020,10452,2.75
6/25/2020,12245,2.67
6/26/2020,13162,2.84
6/27/2020,12232,2.61
6/28/2020,11144,2.71
6/29/2020,10791,2.72
6/30/2020,10881,2.7
7/1/2020,9613,2.44
7/2/2020,10913,2.92
7/3/2020,11395,2.46
7/4/2020,10549,2.98
7/5/2020,10312,2.42
7/6/2020,10501,2.93
7/7/2020,11388,2.27
7/8/2020,10656,2.92
7/9/2020,10363,2.64
7/10/2020,10468,2.74
7/11/2020,11244,2.48
7/12/2020,12310,2.98
7/13/2020,9494,2.67
7/14/2020,11336,2.5
7/15/2020,7971,2.58
7/16/2020,11210,2.81
7/17/2020,11582,2.47
7/18/2020,10225,2.62
7/19/2020,11484,2.39
7/20/2020,9821,2.53
7/21/2020,12346,2.98
7/22/2020,11919,2.57
7/23/2020,9630,2.51
7/24/2020,11259,2.36
7/25/2020,10865,2.67
7/26/2020,10535,2.96
7/27/2020,8272,2.49
7/28/2020,12578,2.74
7/29/2020,12883,2.42
7/30/2020,10670,2.97
7/31/2020,10782,2.4
8/1/2020,10414,2.94
8/2/2020,11466,2.3
8/3/2020,11812,2.98
8/4/2020,10069,2.96
8/5/2020,10640,2.46
8/6/2020,10691,2.78
8/7/2020,10943,2.69
8/8/2020,9337,2.32
8/9/2020,10941,2.46
8/10/2020,10956,2.3
8/11/2020,8802,2.49
8/12/2020,11954,2.71
8/13/2020,9866,2.96
8/14/2020,10806,2.5
8/15/2020,10091,2.45
8/16/2020,9974,2.92
8/17/2020,10520,2.99
8/18/2020,9025,2.93
8/19/2020,11958,2.72
8/20/2020,11221,2.43
8/21/2020,9631,2.92
8/22/2020,11328,2.72
8/23/2020,11600,2.85
8/24/2020,12375,2.73
8/25/2020,10747,2.99
8/26/2020,10278,2.54
8/27/2020,11417,2.96
8/28/2020,10613,2.96
8/29/2020,12137,2.73
8/30/2020,10399,2.64
8/31/2020,10290,2.9
9/1/2020,11071,2.9
9/2/2020,12139,2.8
9/3/2020,10926,2.65
9/4/2020,11864,2.78
9/5/2020,10874,2.49
9/6/2020,11805,2.73
9/7/2020,11000,2.93
9/8/2020,9937,2.94
9/9/2020,10146,2.54
9/10/2020,10016,2.34
9/11/2020,9631,2.95
9/12/2020,11006,2.99
9/13/2020,12414,2.95
9/14/2020,10762,2.97
9/15/2020,13801,2.97
9/16/2020,11221,2.95
9/17/2020,11408,2.48
9/18/2020,11955,2.43
9/19/2020,13392,2.97
9/20/2020,11358,2.98
9/21/2020,10026,2.95
9/22/2020,11968,2.98
9/23/2020,10497,2.62
9/24/2020,11124,2.93
9/25/2020,11298,2.55
9/26/2020,11227,2.92
9/27/2020,12041,2.55
9/28/2020,9874,2.78
9/29/2020,12155,2.33
9/30/2020,11423,2.99
10/1/2020,11639,2.97
10/2/2020,11790,2.98
10/3/2020,10443,2.98
10/4/2020,10690,2.55
10/5/2020,9904,2.75
10/6/2020,10387,2.56
10/7/2020,9511,2.99
10/8/2020,10780,2.69
10/9/2020,8843,2.32
10/10/2020,10131,2.45
10/11/2020,11887,2.7
10/12/2020,13288,2.15
10/13/2020,10715,2.99
10/14/2020,11553,2.54
10/15/2020,11799,2.44
10/16/2020,12229,2.59
10/17/2020,11070,2.27
10/18/2020,11915,2.97
10/19/2020,10616,2.99
10/20/2020,11349,2.96
10/21/2020,10273,2.96
10/22/2020,9032,2.98
10/23/2020,12555,2.98
10/24/2020,12157,2.92
10/25/2020,12734,2.88
10/26/2020,9154,2.49
10/27/2020,12098,2.86
10/28/2020,9640,2.49
10/29/2020,10813,2.95
10/30/2020,12521,2.54
10/31/2020,10191,2.55
11/1/2020,11493,2.97
11/2/2020,10965,2.87
11/3/2020,10797,2.83
11/4/2020,11645,2.76
11/5/2020,9674,2.53
11/6/2020,9180,2.97
11/7/2020,11702,2.79
11/8/2020,12634,2.64
11/9/2020,9972,2.89
11/10/2020,11919,2.36
11/11/2020,9288,2.95
11/12/2020,11095,2.63
11/13/2020,13260,2.84
11/14/2020,11793,2.75
11/15/2020,10464,2.92
11/16/2020,10460,2.97
11/17/2020,11138,2.68
11/18/2020,10816,2.5
11/19/2020,13450,2.71
11/20/2020,9359,2.58
11/21/2020,10701,2.46
11/22/2020,11444,2.95
11/23/2020,11580,2.81
11/24/2020,9168,2.92
11/25/2020,11532,2.95
11/26/2020,11883,2.79
11/27/2020,10101,2.98
11/28/2020,10740,2.51
11/29/2020,11727,2.98
11/30/2020,12001,2.98
12/1/2020,11887,2.57
12/2/2020,9311,2.9
12/3/2020,11482,2.49
12/4/2020,10705,2.88
12/5/2020,12567,2.47
12/6/2020,10788,2.98
12/7/2020,9787,2.94
12/8/2020,8725,2.69
12/9/2020,12049,2.53
12/10/2020,9645,2.29
12/11/2020,10917,2.81
12/12/2020,11701,2.98
12/13/2020,10368,2.41
12/14/2020,11457,2.7
12/15/2020,10952,2.38
12/16/2020,11337,2.94
12/17/2020,9849,2.55
12/18/2020,10834,2.82
12/19/2020,11175,2.98
12/20/2020,10748,2.98
12/21/2020,10973,2.67
12/22/2020,11281,2.96
12/23/2020,9984,2.84
12/24/2020,11061,2.67
12/25/2020,9349,2.64
12/26/2020,11559,2.44
12/27/2020,9508,2.98
12/28/2020,10903,2.65
12/29/2020,9797,2.4
12/30/2020,11113,2.85
12/31/2020,9438,2.65
1/1/2021,11704,2.58
1/2/2021,11112,2.79
1/3/2021,11631,2.93
1/4/2021,9585,2.74
1/5/2021,10637,2.87
1/6/2021,9623,2.29
1/7/2021,11068,2.81
1/8/2021,10571,2.37
1/9/2021,10855,2.29
1/10/2021,10684,2.57
1/11/2021,10814,2.61
1/12/2021,11130,2.99
1/13/2021,12440,2.96
1/14/2021,10280,2.92
1/15/2021,11649,2.86
1/16/2021,10470,2.48
1/17/2021,11711,2.41
1/18/2021,10072,2.48
1/19/2021,11802,2.47
1/20/2021,12465,2.46
1/21/2021,10539,2.63
1/22/2021,11393,2.63
1/23/2021,11068,2.86
1/24/2021,9866,2.79
1/25/2021,11663,2.83
1/26/2021,12609,2.69
1/27/2021,9053,2.97
1/28/2021,10792,2.69
1/29/2021,11545,2.98
1/30/2021,11013,2.86
1/31/2021,10690,2.99
2/1/2021,11135,2.86
2/2/2021,11420,2.99
2/3/2021,10331,2.44
2/4/2021,11458,2.95
2/5/2021,10185,2.82
2/6/2021,11014,2.9
2/7/2021,10485,2.97
2/8/2021,10047,2.8
2/9/2021,9890,2.69
2/10/2021,10238,2.19
2/11/2021,10526,2.46
2/12/2021,11639,2.76
2/13/2021,11773,2.55
2/14/2021,9970,2.4
2/15/2021,10518,2.66
2/16/2021,10958,2.67
2/17/2021,9719,2.44
2/18/2021,10092,2.59
2/19/2021,10568,2.36
2/20/2021,12369,2.61
2/21/2021,10793,2.99
2/22/2021,11117,2.77
2/23/2021,10444,2.96
2/24/2021,10723,2.68
2/25/2021,9613,2.74
2/26/2021,10168,2.98
2/27/2021,9367,2.82
2/28/2021,10532,2.56
3/1/2021,8885,2.26
3/2/2021,10777,2.98
3/3/2021,11519,2.75
3/4/2021,10103,2.54
3/5/2021,10506,2.97
3/6/2021,10573,2.82
3/7/2021,11373,2.96
3/8/2021,10308,2.8
3/9/2021,11225,2.97
3/10/2021,12027,2.7
3/11/2021,11601,2.94
3/12/2021,11674,2.97
3/13/2021,10005,2.47
3/14/2021,10567,2.35
3/15/2021,10125,2.99
3/16/2021,10207,2.76
3/17/2021,11048,2.99
3/18/2021,12564,2.92
3/19/2021,10230,2.7
3/20/2021,11764,2.42
3/21/2021,11554,2.72
3/22/2021,9166,2.89
3/23/2021,9503,2.99
3/24/2021,13011,2.99
3/25/2021,11003,2.5
3/26/2021,9911,2.98
3/27/2021,11189,2.63
3/28/2021,10931,2.45
3/29/2021,9731,2.71
3/30/2021,11770,2.91
3/31/2021,12230,2.96
4/1/2021,10948,2.95
4/2/2021,9291,2.79
4/3/2021,9333,2.56
4/4/2021,11841,2.79
4/5/2021,12450,2.6
4/6/2021,10103,2.54
4/7/2021,12070,2.65
4/8/2021,11655,2.97
4/9/2021,12633,2.49
4/10/2021,10941,2.65
4/11/2021,10612,2.6
4/12/2021,8940,2.73
4/13/2021,12971,2.67
4/14/2021,10518,2.95
4/15/2021,10242,2.97
4/16/2021,10641,2.64
4/17/2021,10503,2.67
4/18/2021,9203,2.98
4/19/2021,9964,2.41
4/20/2021,10912,2.63
4/21/2021,9939,2.58
4/22/2021,11886,2.42
4/23/2021,10983,2.89
4/24/2021,11334,2.84
4/25/2021,12787,2.98
4/26/2021,10243,2.98
4/27/2021,10701,2.96
4/28/2021,11440,2.84
4/29/2021,12198,2.95
4/30/2021,12599,2.95
5/1/2021,12496,2.93
5/2/2021,10687,2.86
5/3/2021,12220,2.56
5/4/2021,9232,2.74
5/5/2021,12152,2.62
5/6/2021,11545,2.67
5/7/2021,11300,2.36
5/8/2021,11561,2.86
5/9/2021,10997,2.73
5/10/2021,11295,2.91
5/11/2021,11411,2.3
5/12/2021,9965,2.46
5/13/2021,8826,2.99
5/14/2021,11847,2.46
5/15/2021,12841,2.89
5/16/2021,9935,2.65
5/17/2021,10579,2.94
5/18/2021,10654,2.76
5/19/2021,9801,2.91
5/20/2021,10187,2.97
5/21/2021,8129,2.59
5/22/2021,8830,2.98
5/23/2021,9991,2.99
5/24/2021,11778,2.42
5/25/2021,8833,2.71
5/26/2021,9985,2.46
5/27/2021,10752,2.93
5/28/2021,10120,2.95
5/29/2021,10421,2.97
5/30/2021,9449,2.49
5/31/2021,11020,2.71
6/1/2021,12489,2.44
6/2/2021,9025,2.88
6/3/2021,11523,2.98
6/4/2021,12236,2.74
6/5/2021,10479,2.51
6/6/2021,10594,2.55
6/7/2021,9919,2.98
6/8/2021,10809,2.64
6/9/2021,10356,2.73
6/10/2021,10994,2.84
6/11/2021,11869,2.98
6/12/2021,10543,2.76
6/13/2021,9334,2.56
6/14/2021,10853,2.81
6/15/2021,11320,2.62
6/16/2021,12386,2.29
6/17/2021,9420,2.94
6/18/2021,11620,2.97
6/19/2021,11214,2.41
6/20/2021,10469,2.82
6/21/2021,12311,2.99
6/22/2021,9448,2.94
6/23/2021,8196,2.95
6/24/2021,10233,2.87
6/25/2021,11122,2.65
6/26/2021,12389,2.83
6/27/2021,9337,2.57
6/28/2021,11837,2.61
6/29/2021,10989,2.79
6/30/2021,10576,2.77
7/1/2021,11663,2.66
7/2/2021,12127,2.51
7/3/2021,10739,2.94
7/4/2021,11749,2.97
7/5/2021,11212,2.46
7/6/2021,11168,2.95
7/7/2021,10742,2.63
7/8/2021,11158,2.97
7/9/2021,10866,2.39
7/10/2021,10935,2.58
7/11/2021,10600,2.52
7/12/2021,10144,2.59
7/13/2021,9384,2.7
7/14/2021,9395,2.46
7/15/2021,10694,2.91
7/16/2021,10511,2.99
7/17/2021,11107,2.99
7/18/2021,9008,2.67
7/19/2021,11636,2.94
7/20/2021,9716,2.61
7/21/2021,10305,2.25
